name	pinyin	importance
铁笼	tie3 long2	100
铁路	tie3 lu4	100
铁路局	tie3 lu4 ju2	100
铁路运输	tie3 lu4 yun4 shu1	100
铁马	tie3 ma3	100
铁马金戈	tie3 ma3 jin1 ge1	100
铁门	tie3 men2	100
铁面枪牙	tie3 mian4 qiang1 ya2	100
铁面无私	tie3 mian4 wu2 si1	100
铁牛	tie3 niu2	100
铁皮	tie3 pi2	100
铁片	tie3 pian4	100
铁骑	tie3 qi2	100
铁器	tie3 qi4	100
铁锹	tie3 qiao1	100
铁桥	tie3 qiao2	100
铁青	tie3 qing1	100
铁拳	tie3 quan2	100
铁券丹书	tie3 quan4 dan1 shu1	100
铁人	tie3 ren2	100
铁人三项	tie3 ren2 san1 xiang4	100
铁纱	tie3 sha1	100
铁砂	tie3 sha1	100
铁杉	tie3 shan1	100
铁石心肠	tie3 shi2 xin1 chang2	100
铁树开花	tie3 shu4 kai1 hua1	100
铁水	tie3 shui3	100
铁丝	tie3 si1	100
铁丝网	tie3 si1 wang3	100
铁算盘	tie3 suan4 pan2	100
铁索	tie3 suo3	100
铁索桥	tie3 suo3 qiao2	100
铁锁	tie3 suo3	100
铁塔	tie3 ta3	100
铁蹄	tie3 ti2	100
铁通	tie3 tong1	100
铁桶	tie3 tong3	100
铁腕	tie3 wan4	100
铁腕人物	tie3 wan4 ren2 wu4	100
铁锨	tie3 xian1	100
铁线	tie3 xian4	100
铁箱	tie3 xiang1	100
铁鞋踏破	tie3 xie2 ta4 po4	100
铁心	tie3 xin1	100
铁芯	tie3 xin1	100
铁血	tie3 xue4	100
铁艺	tie3 yi4	100
铁则	tie3 ze2	100
铁闸	tie3 zha2	100
铁栅	tie3 zha4	100
铁证	tie3 zheng4	100
铁证如山	tie3 zheng4 ru2 shan1	100
铁质	tie3 zhi4	100
铁柱	tie3 zhu4	100
厅房	ting1 fang2	100
厅级	ting1 ji2	100
厅局	ting1 ju2	100
厅局级	ting1 ju2 ji2	100
厅堂	ting1 tang2	100
厅长	ting1 zhang3	100
汀线	ting1 xian4	100
听吧	ting1 ba5	100
听便	ting1 bian4	100
听不到	ting1 bu4 dao4	100
听不懂	ting1 bu4 dong3	100
听不见	ting1 bu4 jian4	100
听成	ting1 cheng2	100
听出	ting1 chu1	100
听聪视明	ting1 cong1 shi4 ming2	100
听从	ting1 cong2	100
听错	ting1 cuo4	100
听打	ting1 da3	100
听到	ting1 dao4	100
听得	ting1 de2	100
听懂	ting1 dong3	100
听而不闻	ting1 er2 bu4 wen2	100
听风	ting1 feng1	100
听风是雨	ting1 feng1 shi4 yu3	100
听风听水	ting1 feng1 ting1 shui3	100
听歌	ting1 ge1	100
听骨	ting1 gu3	100
听惯	ting1 guan4	100
听过	ting1 guo4	100
听后	ting1 hou4	100
听候	ting1 hou4	100
听话	ting1 hua4	100
听话听音	ting1 hua4 ting1 yin1	100
听会	ting1 hui4	100
听见	ting1 jian4	100
听讲	ting1 jiang3	100
听觉	ting1 jue2	100
听课	ting1 ke4	100
听来	ting1 lai2	100
听了	ting1 le5	100
听力	ting1 li4	100
听命	ting1 ming4	100
听你	ting1 ni3	100
听腻	ting1 ni4	100
听牌	ting1 pai2	100
听凭	ting1 ping2	100
听其自便	ting1 qi2 zi4 bian4	100
听其自然	ting1 qi2 zi4 ran2	100
听起来	ting1 qi3 lai2	100
听取	ting1 qu3	100
听取意见	ting1 qu3 yi4 jian4	100
听劝	ting1 quan4	100
听人	ting1 ren2	100
听任	ting1 ren4	100
听审	ting1 shen3	100
听声	ting1 sheng1	100
听说	ting1 shuo1	100
听说读写	ting1 shuo1 du2 xie3	100
听说过	ting1 shuo1 guo4	100
听讼	ting1 song4	100
听他	ting1 ta1	100
听她	ting1 ta1	100
听天命	ting1 tian1 ming4	100
听天由命	ting1 tian1 you2 ming4	100
听听	ting1 ting1	100
听筒	ting1 tong3	100
听完	ting1 wan2	100
听微决疑	ting1 wei1 jue2 yi2	100
听闻	ting1 wen2	100
听戏	ting1 xi4	100
听小骨	ting1 xiao3 gu3	100
听写	ting1 xie3	100
听信	ting1 xin4	100
听雨	ting1 yu3	100
听障	ting1 zhang4	100
听者	ting1 zhe3	100
听者藐藐	ting1 zhe3 miao3 miao3	100
听着	ting1 zhe5	100
听诊	ting1 zhen3	100
听诊器	ting1 zhen3 qi4	100
听证	ting1 zheng4	100
听证会	ting1 zheng4 hui4	100
听政	ting1 zheng4	100
听之不闻	ting1 zhi1 bu4 wen2	100
听之藐藐	ting1 zhi1 miao3 miao3	100
听之任之	ting1 zhi1 ren4 zhi1	100
听众	ting1 zhong4	100
听装	ting1 zhuang1	100
听子	ting1 zi5	100
烃基	ting1 ji1	100
廷争面折	ting2 zheng1 mian4 zhe2	100
亭台楼阁	ting2 tai2 lou2 ge2	100
亭亭	ting2 ting2	100
亭亭玉立	ting2 ting2 yu4 li4	100
亭午	ting2 wu3	100
亭院	ting2 yuan4	100
亭匀	ting2 yun2	100
亭子	ting2 zi3	100
亭子间	ting2 zi3 jian1	100
庭除	ting2 chu2	100
庭户无声	ting2 hu4 wu2 sheng1	100
庭上黄昏	ting2 shang4 huang2 hun1	100
庭审	ting2 shen3	100
庭外和解	ting2 wai4 he2 jie3	100
庭园	ting2 yuan2	100
庭院	ting2 yuan4	100
庭院深深	ting2 yuan4 shen1 shen1	100
庭长	ting2 zhang3	100
停摆	ting2 bai3	100
停办	ting2 ban4	100
停播	ting2 bo1	100
停产	ting2 chan3	100
停车	ting2 che1	100
停车场	ting2 che1 chang3	100
停当	ting2 dang4	100
停灯向晓	ting2 deng1 xiang4 xiao3	100
停电	ting2 dian4	100
停顿	ting2 dun4	100
停发	ting2 fa1	100
停放	ting2 fang4	100
停飞	ting2 fei1	100
停工	ting2 gong1	100
停航	ting2 hang2	100
停火	ting2 huo3	100
停火协议	ting2 huo3 xie2 yi4	100
停机	ting2 ji1	100
停机坪	ting2 ji1 ping2	100
停建	ting2 jian4	100
停刊	ting2 kan1	100
停靠	ting2 kao4	100
停课	ting2 ke4	100
停了	ting2 le5	100
停灵	ting2 ling2	100
停留	ting2 liu2	100
停留长智	ting2 liu2 zhang3 zhi4	100
停牌	ting2 pai2	100
停泊	ting2 bo2	100
停妻再娶	ting2 qi1 zai4 qu3	100
停赛	ting2 sai4	100
停食	ting2 shi2	100
停驶	ting2 shi3	100
停手	ting2 shou3	100
停水	ting2 shui3	100
停停当当	ting2 ting2 dang1 dang1	100
停息	ting2 xi1	100
停下	ting2 xia4	100
停下来	ting2 xia4 lai2	100
停歇	ting2 xie1	100
停薪	ting2 xin1	100
停薪留职	ting2 xin1 liu2 zhi2	100
停药	ting2 yao4	100
停业	ting2 ye4	100
停业整顿	ting2 ye4 zheng3 dun4	100
停用	ting2 yong4	100
停云落月	ting2 yun2 luo4 yue4	100
停云诗臼	ting2 yun2 shi1 jiu4	100
停运	ting2 yun4	100
停在	ting2 zai4	100
停战	ting2 zhan4	100
停诊	ting2 zhen3	100
停职	ting2 zhi2	100
停止	ting2 zhi3	100
停滞	ting2 zhi4	100
停滞不前	ting2 zhi4 bu4 qian2	100
停住	ting2 zhu4	100
停驻	ting2 zhu4	100
婷美	ting2 mei3	100
婷婷	ting2 ting2	100
挺拔	ting3 ba2	100
挺而走险	ting3 er2 zou3 xian3	100
挺好	ting3 hao3	100
挺进	ting3 jin4	100
挺举	ting3 ju3	100
挺快	ting3 kuai4	100
挺括	ting3 kuo4	100
挺立	ting3 li4	100
挺起	ting3 qi3	100
挺身	ting3 shen1	100
挺身而出	ting3 shen1 er2 chu1	100
挺尸	ting3 shi1	100
挺脱	ting3 tuo1	100
挺胸	ting3 xiong1	100
挺胸叠肚	ting3 xiong1 die2 du4	100
挺胸抬头	ting3 xiong1 tai2 tou2	100
挺胸凸肚	ting3 xiong1 tu1 du4	100
挺秀	ting3 xiu4	100
挺直	ting3 zhi2	100
通宝	tong1 bao3	100
通报	tong1 bao4	100
通报批评	tong1 bao4 pi1 ping2	100
通变达权	tong1 bian4 da2 quan2	100
通病	tong1 bing4	100
通才	tong1 cai2	100
通才硕学	tong1 cai2 shuo4 xue2	100
通材达识	tong1 cai2 da2 shi2	100
通常	tong1 chang2	100
通常是	tong1 chang2 shi4	100
通畅	tong1 chang4	100
通车	tong1 che1	100
通彻	tong1 che4	100
通称	tong1 cheng1	100
通城	tong1 cheng2	100
通吃	tong1 chi1	100
通存	tong1 cun2	100
通达	tong1 da2	100
通道	tong1 dao4	100
通敌	tong1 di2	100
通电	tong1 dian4	100
通电话	tong1 dian4 hua4	100
通牒	tong1 die2	100
通订	tong1 ding4	100
通都大邑	tong1 du1 da4 yi4	100
通都巨邑	tong1 dou1 ju4 yi4	100
通读	tong1 du2	100
通兑	tong1 dui4	100
通分	tong1 fen1	100
通风	tong1 feng1	100
通风报信	tong1 feng1 bao4 xin4	100
通风报讯	tong1 feng1 bao4 xun4	100
通风机	tong1 feng1 ji1	100
通风讨信	tong1 feng1 tao3 xin4	100
通告	tong1 gao4	100
通工易事	tong1 gong1 yi4 shi4	100
通功易事	tong1 gong1 yi4 shi4	100
通共	tong1 gong4	100
通共有无	tong1 gong4 you3 wu2	100
通古博今	tong1 gu3 bo2 jin1	100
通古达变	tong1 gu3 da2 bian4	100
通关	tong1 guan1	100
通观	tong1 guan1	100
通观全局	tong1 guan1 quan2 ju2	100
通过	tong1 guo4	100
通海	tong1 hai3	100
通航	tong1 hang2	100
通好	tong1 hao3	100
通红	tong1 hong2	100
通话	tong1 hua4	100
通婚	tong1 hun1	100
通货	tong1 huo4	100
通货紧缩	tong1 huo4 jin3 suo1	100
通货膨胀	tong1 huo4 peng2 zhang4	100
通缉	tong1 ji1	100
通缉犯	tong1 ji1 fan4	100
通缉令	tong1 ji1 ling4	100
通计熟筹	tong1 ji4 shu2 chou2	100
通家	tong1 jia1	100
通家之好	tong1 jia1 zhi1 hao3	100
通假	tong1 jia3	100
通奸	tong1 jian1	100
通今博古	tong1 jin1 bo2 gu3	100
通今达古	tong1 jin1 da2 gu3	100
通经	tong1 jing1	100
通栏	tong1 lan2	100
通览	tong1 lan3	100
通力	tong1 li4	100
通力合作	tong1 li4 he2 zuo4	100
通例	tong1 li4	100
通连	tong1 lian2	100
通联	tong1 lian2	100
通亮	tong1 liang4	100
通辽	tong1 liao2	100
通灵	tong1 ling2	100
通灵宝玉	tong1 ling2 bao3 yu4	100
通令	tong1 ling4	100
通路	tong1 lu4	100
通论	tong1 lun4	100
通名	tong1 ming2	100
通明	tong1 ming2	100
通南彻北	tong1 nan2 che4 bei3	100
通年	tong1 nian2	100
通盘	tong1 pan2	100
通盘计划	tong1 pan2 ji4 hua4	100
通篇	tong1 pian1	100
通票	tong1 piao4	100
通铺	tong1 pu4	100
通前彻后	tong1 qian2 che4 hou4	100
通前澈后	tong1 qian2 che4 hou4	100
通前至后	tong1 qian2 zhi4 hou4	100
通窍	tong1 qiao4	100
通勤	tong1 qin2	100
通情达理	tong1 qing2 da2 li3	100
通衢	tong1 qu2	100
通衢大道	tong1 qu2 da4 dao4	100
通衢广陌	tong1 qu2 guang3 mo4	100
通权达变	tong1 quan2 da2 bian4	100
通权达理	tong1 quan2 da2 li3	100
通人	tong1 ren2	100
通融	tong1 rong2	100
通儒达识	tong1 ru2 da2 shi2	100
通儒达士	tong1 ru2 da2 shi4	100
通儒硕学	tong1 ru2 shuo4 xue2	100
通杀	tong1 sha1	100
通商	tong1 shang1	100
通身	tong1 shen1	100
通神	tong1 shen2	100
通时达变	tong1 shi2 da2 bian4	100
通时达务	tong1 shi2 da2 wu4	100
通时合变	tong1 shi2 he2 bian4	100
通史	tong1 shi3	100
通事	tong1 shi4	100
通首至尾	tong1 shou3 zhi4 wei3	100
通书达礼	tong1 shu1 da2 li3	100
通水	tong1 shui3	100
通顺	tong1 shun4	100
通俗	tong1 su2	100
通俗读物	tong1 su2 du2 wu4	100
通俗易懂	tong1 su2 yi4 dong3	100
通宿	tong1 xiu3	100
通缩	tong1 suo1	100
通体	tong1 ti3	100
通天	tong1 tian1	100
通天本领	tong1 tian1 ben3 ling3	100
通天彻地	tong1 tian1 che4 di4	100
通条	tong1 tiao2	100
通通	tong1 tong1	100
通同	tong1 tong2	100
通同作弊	tong1 tong2 zuo4 bi4	100
通统	tong1 tong3	100
通透	tong1 tou4	100
通途	tong1 tu2	100
通脱	tong1 tuo1	100
通网	tong1 wang3	100
通往	tong1 wang3	100
通文达礼	tong1 wen2 da2 li3	100
通文达理	tong1 wen2 da2 li3	100
通文达艺	tong1 wen2 da2 yi4	100
通文调武	tong1 wen2 diao4 wu3	100
通县	tong1 xian4	100
通向	tong1 xiang4	100
通宵	tong1 xiao1	100
通宵彻旦	tong1 xiao1 che4 dan4	100
通宵彻昼	tong1 xiao1 che4 zhou4	100
通宵达旦	tong1 xiao1 da2 dan4	100
通霄达旦	tong1 xiao1 da2 dan4	100
通晓	tong1 xiao3	100
通心粉	tong1 xin1 fen3	100
通信	tong1 xin4	100
通信班	tong1 xin4 ban1	100
通信兵	tong1 xin4 bing1	100
通信地址	tong1 xin4 di4 zhi3	100
通信工程	tong1 xin4 gong1 cheng2	100
通信连	tong1 xin4 lian2	100
通信联络	tong1 xin4 lian2 luo4	100
通信卫星	tong1 xin4 wei4 xing1	100
通信员	tong1 xin4 yuan2	100
通行	tong1 xing2	100
通行无阻	tong1 xing2 wu2 zu3	100
通行证	tong1 xing2 zheng4	100
通讯	tong1 xun4	100
通讯技术	tong1 xun4 ji4 shu4	100
通讯录	tong1 xun4 lu4	100
通讯设备	tong1 xun4 she4 bei4	100
通讯社	tong1 xun4 she4	100
通讯网	tong1 xun4 wang3	100
通讯员	tong1 xun4 yuan2	100
通夜	tong1 ye4	100
通译	tong1 yi4	100
通邑大都	tong1 yi4 da4 du1	100
通用	tong1 yong4	100
通用性	tong1 yong4 xing4	100
通忧共患	tong1 you1 gong4 huan4	100
通幽动微	tong1 you1 dong4 wei1	100
通幽洞冥	tong1 you1 dong4 ming2	100
通则	tong1 ze2	100
通胀	tong1 zhang4	100
通真达灵	tong1 zhen1 da2 ling2	100
通知	tong1 zhi1	100
通知单	tong1 zhi1 dan1	100
通知书	tong1 zhi1 shu1	100
同案犯	tong2 an4 fan4	100
同班	tong2 ban1	100
同伴	tong2 ban4	100
同胞	tong2 bao1	100
同胞共气	tong2 bao1 gong4 qi4	100
同辈	tong2 bei4	100
同比	tong2 bi3	100
同敝相济	tong2 bi4 xiang1 ji4	100
同病相怜	tong2 bing4 xiang1 lian2	100
同步	tong2 bu4	100
同步增长	tong2 bu4 zeng1 zhang3	100
同城	tong2 cheng2	100
同程	tong2 cheng2	100
同仇敌忾	tong2 chou2 di2 kai4	100
同出	tong2 chu1	100
同出一辙	tong2 chu1 yi1 zhe2	100
同窗	tong2 chuang1	100
同窗好友	tong2 chuang1 hao3 you3	100
同窗契友	tong2 chuang1 qi4 you3	100
同窗之情	tong2 chuang1 zhi1 qing2	100
同床	tong2 chuang2	100
同床共枕	tong2 chuang2 gong4 zhen3	100
同床异梦	tong2 chuang2 yi4 meng4	100
同创	tong2 chuang4	100
同垂不朽	tong2 chui2 bu4 xiu3	100
同村	tong2 cun1	100
同当	tong2 dang1	100
同党	tong2 dang3	100
同道	tong2 dao4	100
同道中人	tong2 dao4 zhong1 ren2	100
同德同心	tong2 de2 tong2 xin1	100
同等	tong2 deng3	100
同等对待	tong2 deng3 dui4 dai4	100
同等条件	tong2 deng3 tiao2 jian4	100
同等学力	tong2 deng3 xue2 li4	100
同调	tong2 diao4	100
同恶相党	tong2 e4 xiang1 dang3	100
同恶相济	tong2 e4 xiang1 ji4	100
同而不和	tong2 er2 bu4 he2	100
同犯	tong2 fan4	100
同方	tong2 fang1	100
同房	tong2 fang2	100
同分异构体	tong2 fen1 yi4 gou4 ti3	100
同甘共苦	tong2 gan1 gong4 ku3	100
同感	tong2 gan3	100
同庚	tong2 geng1	100
同工同酬	tong2 gong1 tong2 chou2	100
同工异曲	tong2 gong1 yi4 qu3	100
同归	tong2 gui1	100
同归殊涂	tong2 gui1 shu1 tu2	100
同归殊途	tong2 gui1 shu1 tu2	100
同归于尽	tong2 gui1 yu2 jin4	100
同好	tong2 hao4	100
同化	tong2 hua4	100
同化政策	tong2 hua4 zheng4 ce4	100
同化作用	tong2 hua4 zuo4 yong4	100
同伙	tong2 huo3	100
同级	tong2 ji2	100
同济	tong2 ji4	100
同济大学	tong2 ji4 da4 xue2	100
同剪灯语	tong2 jian3 deng1 yu3	100
同键	tong2 jian4	100
同居	tong2 ju1	100
同类	tong2 lei4	100
同类相妒	tong2 lei4 xiang1 du4	100
同类相求	tong2 lei4 xiang1 qiu2	100
同理	tong2 li3	100
同力协契	tong2 li4 xie2 qi4	100
同利相死	tong2 li4 xiang1 si3	100
同量异位素	tong2 liang4 yi4 wei4 su4	100
同僚	tong2 liao2	100
同龄	tong2 ling2	100
同龄人	tong2 ling2 ren2	100
同流合污	tong2 liu2 he2 wu1	100
同路	tong2 lu4	100
同路人	tong2 lu4 ren2	100
同美相妒	tong2 mei3 xiang1 du4	100
同门	tong2 men2	100
同门异户	tong2 men2 yi4 hu4	100
同盟	tong2 meng2	100
同盟国	tong2 meng2 guo2	100
同盟会	tong2 meng2 hui4	100
同盟军	tong2 meng2 jun1	100
同名	tong2 ming2	100
同明相照	tong2 ming2 xiang1 zhao4	100
同谋	tong2 mou2	100
同年	tong2 nian2	100
同年而校	tong2 nian2 er2 xiao4	100
同年而语	tong2 nian2 er2 yu3	100
同盘而食	tong2 pan2 er2 shi2	100
同袍同泽	tong2 pao2 tong2 ze2	100
同期	tong2 qi1	100
同气	tong2 qi4	100
同气相求	tong2 qi4 xiang1 qiu2	100
同前	tong2 qian2	100
同情	tong2 qing2	100
同情心	tong2 qing2 xin1	100
同庆	tong2 qing4	100
同去	tong2 qu4	100
同然一辞	tong2 ran2 yi1 ci2	100
同仁	tong2 ren2	100
同日	tong2 ri4	100
同日而道	tong2 ri4 er2 dao4	100
同日而言	tong2 ri4 er2 yan2	100
同日而语	tong2 ri4 er2 yu3	100
同上	tong2 shang4	100
同生	tong2 sheng1	100
同生共死	tong2 sheng1 gong4 si3	100
同声	tong2 sheng1	100
同声相应	tong2 sheng1 xiang1 ying4	100
同声一辞	tong2 sheng1 yi1 ci2	100
同时	tong2 shi2	100
同时并举	tong2 shi2 bing4 ju3	100
同时代	tong2 shi2 dai4	100
同时歌舞	tong2 shi2 ge1 wu3	100
同时期	tong2 shi2 qi1	100
同事	tong2 shi4	100
同事们	tong2 shi4 men5	100
同室	tong2 shi4	100
同室操戈	tong2 shi4 cao1 ge1	100
同属	tong2 shu3	100
同睡	tong2 shui4	100
同素异形体	tong2 su4 yi4 xing2 ti3	100
同岁	tong2 sui4	100
同台	tong2 tai2	100
同体	tong2 ti3	100
同条共贯	tong2 tiao2 gong4 guan4	100
同往	tong2 wang3	100
同为	tong2 wei2	100
同位素	tong2 wei4 su4	100
同位素扫描	tong2 wei4 su4 sao3 miao2	100
同文共规	tong2 wen2 gong4 gui1	100
同文共轨	tong2 wen2 gong4 gui3	100
同喜	tong2 xi3	100
同乡	tong2 xiang1	100
同心	tong2 xin1	100
同心毕力	tong2 xin1 bi4 li4	100
同心敌忾	tong2 xin1 di2 kai4	100
同心方胜	tong2 xin1 fang1 sheng4	100
同心共济	tong2 xin1 gong4 ji4	100
同心共结	tong2 xin1 gong4 jie2	100
同心合德	tong2 xin1 he2 de2	100
同心合力	tong2 xin1 he2 li4	100
同心合意	tong2 xin1 he2 yi4	100
同心竭力	tong2 xin1 jie2 li4	100
同心戮力	tong2 xin1 lu4 li4	100
同心同德	tong2 xin1 tong2 de2	100
同心协德	tong2 xin1 xie2 de2	100
同心协力	tong2 xin1 xie2 li4	100
同心叶力	tong2 xin1 ye4 li4	100
同心一意	tong2 xin1 yi1 yi4	100
同行	tong2 hang2	100
同行业	tong2 hang2 ye4	100
同姓	tong2 xing4	100
同性	tong2 xing4	100
同性恋	tong2 xing4 lian4	100
同休等戚	tong2 xiu1 deng3 qi1	100
同休共戚	tong2 xiu1 gong4 qi1	100
同学	tong2 xue2	100
同学们	tong2 xue2 men5	100
同样	tong2 yang4	100
同样的	tong2 yang4 de5	100
同业	tong2 ye4	100
同业公会	tong2 ye4 gong1 hui4	100
同业相仇	tong2 ye4 xiang1 chou2	100
同一	tong2 yi1	100
同一个	tong2 yi1 ge4	100
同一律	tong2 yi1 lv4	100
同义	tong2 yi4	100
同义词	tong2 yi4 ci2	100
同意	tong2 yi4	100
同音词	tong2 yin1 ci2	100
同浴讥裸	tong2 yu4 ji1 luo3	100
同源	tong2 yuan2	100
同源异流	tong2 yuan2 yi4 liu2	100
同月	tong2 yue4	100
同在	tong2 zai4	100
同指	tong2 zhi3	100
同志	tong2 zhi4	100
同志们	tong2 zhi4 men5	100
同治	tong2 zhi4	100
同质	tong2 zhi4	100
同中之异	tong2 zhong1 zhi1 yi4	100
同种	tong2 zhong3	100
同舟共济	tong2 zhou1 gong4 ji4	100
同舟遇风	tong2 zhou1 yu4 feng1	100
同轴	tong2 zhou2	100
同轴电缆	tong2 zhou2 dian4 lan3	100
同住	tong2 zhu4	100
同桌	tong2 zhuo1	100
同宗	tong2 zong1	100
同组	tong2 zu3	100
彤云	tong2 yun2	100
彤云又吐	tong2 yun2 you4 tu3	100
桐柏	tong2 bai3	100
桐城	tong2 cheng2	100
桐叶封弟	tong2 ye4 feng1 di4	100
桐叶知秋	tong2 ye4 zhi1 qiu1	100
桐油	tong2 you2	100
铜板	tong2 ban3	100
铜版	tong2 ban3	100
铜版画	tong2 ban3 hua4	100
铜杯	tong2 bei1	100
铜币	tong2 bi4	100
铜臭	tong2 xiu4	100
铜川	tong2 chuan1	100
铜锤花脸	tong2 chui2 hua1 lian3	100
铜鼓	tong2 gu3	100
铜壶滴漏	tong2 hu2 di1 lou4	100
铜奖	tong2 jiang3	100
铜匠	tong2 jiang4	100
铜筋铁肋	tong2 jin1 tie3 lei4	100
铜镜	tong2 jing4	100
铜矿	tong2 kuang4	100
铜陵	tong2 ling2	100
铜绿	tong2 lv4	100
铜锣	tong2 luo2	100
铜模	tong2 mu2	100
铜琶铁板	tong2 pa2 tie3 ban3	100
铜牌	tong2 pai2	100
铜器	tong2 qi4	100
铜钱	tong2 qian2	100
铜墙铁壁	tong2 qiang2 tie3 bi4	100
铜仁	tong2 ren2	100
铜山金穴	tong2 shan1 jin1 xue2	100
铜头铁臂	tong2 tou2 tie3 bi4	100
铜驼草莽	tong2 tuo2 cao3 mang3	100
铜线	tong2 xian4	100
铜像	tong2 xiang4	100
铜心铁胆	tong2 xin1 tie3 dan3	100
铜芯	tong2 xin1	100
铜元	tong2 yuan2	100
铜圆	tong2 yuan2	100
铜质	tong2 zhi4	100
铜钟	tong2 zhong1	100
铜铸铁浇	tong2 zhu4 tie3 jiao1	100
童便	tong2 bian4	100
童车	tong2 che1	100
童工	tong2 gong1	100
童话	tong2 hua4	100
童蒙	tong2 meng2	100
童男	tong2 nan2	100
童年	tong2 nian2	100
童女	tong2 nv3	100
童趣	tong2 qu4	100
童山	tong2 shan1	100
童山濯濯	tong2 shan1 zhuo2 zhuo2	100
童生	tong2 sheng1	100
童声	tong2 sheng1	100
童叟无欺	tong2 sou3 wu2 qi1	100
童鞋	tong2 xie2	100
童心	tong2 xin1	100
童心未泯	tong2 xin1 wei4 min3	100
童星	tong2 xing1	100
童言无忌	tong2 yan2 wu2 ji4	100
童颜鹤发	tong2 yan2 he4 fa4	100
童养媳	tong2 yang3 xi2	100
童谣	tong2 yao2	100
童贞	tong2 zhen1	100
童真	tong2 zhen1	100
童稚	tong2 zhi4	100
童装	tong2 zhuang1	100
童子	tong2 zi3	100
童子鸡	tong2 zi3 ji1	100
瞳孔	tong2 kong3	100
瞳人	tong2 ren2	100
瞳仁	tong2 ren2	100
统舱	tong3 cang1	100
统称	tong3 cheng1	100
统称为	tong3 cheng1 wei4	100
统筹	tong3 chou2	100
统筹兼顾	tong3 chou2 jian1 gu4	100
统而言之	tong3 er2 yan2 zhi1	100
统分	tong3 fen1	100
统共	tong3 gong4	100
统购	tong3 gou4	100
统购统销	tong3 gou4 tong3 xiao1	100
统观	tong3 guan1	100
统管	tong3 guan3	100
统合	tong3 he2	100
统货	tong3 huo4	100
统计	tong3 ji4	100
统计表	tong3 ji4 biao3	100
统计调查	tong3 ji4 diao4 cha2	100
统计局	tong3 ji4 ju2	100
统计数据	tong3 ji4 shu4 ju4	100
统计图	tong3 ji4 tu2	100
统计学	tong3 ji4 xue2	100
统计资料	tong3 ji4 zi1 liao4	100
统检	tong3 jian3	100
统考	tong3 kao3	100
统揽	tong3 lan3	100
统领	tong3 ling3	100
统率	tong3 shuai4	100
统配	tong3 pei4	100
统摄	tong3 she4	100
统属	tong3 shu3	100
统帅	tong3 shuai4	100
统统	tong3 tong3	100
统辖	tong3 xia2	100
统一	tong3 yi1	100
统一大业	tong3 yi1 da4 ye4	100
统一分配	tong3 yi1 fen1 pei4	100
统一管理	tong3 yi1 guan3 li3	100
统一规划	tong3 yi1 gui1 hua4	100
统一口径	tong3 yi1 kou3 jing4	100
统一体	tong3 yi1 ti3	100
统一战线	tong3 yi1 zhan4 xian4	100
统一组织	tong3 yi1 zu3 zhi1	100
统驭	tong3 yu4	100
统御	tong3 yu4	100
统战	tong3 zhan4	100
统战部	tong3 zhan4 bu4	100
统招	tong3 zhao1	100
统制	tong3 zhi4	100
统治	tong3 zhi4	100
统治阶级	tong3 zhi4 jie1 ji2	100
统治者	tong3 zhi4 zhe3	100
捅马蜂窝	tong3 ma3 feng1 wo1	100
捅破	tong3 po4	100
桶盖	tong3 gai4	100
桶装	tong3 zhuang1	100
筒裤	tong3 ku4	100
筒裙	tong3 qun2	100
筒子楼	tong3 zi5 lou2	100
痛扁	tong4 bian3	100
痛不可忍	tong4 bu4 ke3 ren3	100
痛不欲生	tong4 bu4 yu4 sheng1	100
痛彻	tong4 che4	100
痛彻骨髓	tong4 che4 gu3 sui3	100
痛彻心扉	tong4 che4 xin1 fei1	100
痛彻心腑	tong4 che4 xin1 fu3	100
痛斥	tong4 chi4	100
痛楚	tong4 chu3	100
痛处	tong4 chu4	100
痛打	tong4 da3	100
痛打一顿	tong4 da3 yi1 dun4	100
痛悼	tong4 dao4	100
痛得	tong4 de2	100
痛点	tong4 dian3	100
痛定思痛	tong4 ding4 si1 tong4	100
痛恶	tong4 e4	100
痛风	tong4 feng1	100
痛改前非	tong4 gai3 qian2 fei1	100
痛感	tong4 gan3	100
痛恨	tong4 hen4	100
痛悔前非	tong4 hui3 qian2 fei1	100
痛毁极诋	tong4 hui3 ji2 di3	100
痛击	tong4 ji1	100
痛湔宿垢	tong4 jian1 su4 gou4	100
痛剿穷迫	tong4 jiao3 qiong2 po4	100
痛经	tong4 jing1	100
痛疚	tong4 jiu4	100
痛觉	tong4 jue2	100
痛哭	tong4 ku1	100
痛哭流涕	tong4 ku1 liu2 ti4	100
痛哭失声	tong4 ku1 shi1 sheng1	100
痛苦	tong4 ku3	100
痛苦不堪	tong4 ku3 bu4 kan1	100
痛苦万分	tong4 ku3 wan4 fen1	100
痛苦万状	tong4 ku3 wan4 zhuang4	100
痛快	tong4 kuai4	100
痛快淋漓	tong4 kuai4 lin2 li2	100
痛了	tong4 le5	100
痛切	tong4 qie4	100
痛切心骨	tong4 qie4 xin1 gu3	100
痛入骨髓	tong4 ru4 gu3 sui3	100
痛入心脾	tong4 ru4 xin1 pi2	100
痛深恶绝	tong4 shen1 wu4 jue2	100
痛失	tong4 shi1	100
痛痛快快	tong4 tong4 kuai4 kuai4	100
痛诬丑诋	tong4 wu1 chou3 di3	100
痛惜	tong4 xi1	100
痛下决心	tong4 xia4 jue2 xin1	100
